CO_IES,NO_IES,SG_IES,DS_CATEGORIA_ADM,NO_MUNICIPIO_CAMPUS,SG_UF_CAMPUS,CO_IES_CURSO,NO_CURSO,DS_GRAU,DS_TURNO,TP_MODALIDADE,DS_MOD_CONCORRENCIA,NU_PERCENTUAL_BONUS,QT_VAGAS_CONCORRENCIA,NU_NOTACORTE,QT_INSCRICAO
579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Pública Federal,João Pessoa,PB,13424,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,11,742.36,585
579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Pública Federal,João Pessoa,PB,13424,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,11,763.78,506
579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Pública Federal,João Pessoa,PB,13424,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,2,660.76,37
579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Pública Federal,João Pessoa,PB,13424,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,700.40,53
579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Pública Federal,João Pessoa,PB,13424,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,714.94,22
579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Pública Federal,João Pessoa,PB,13424,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,719.04,18
579,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Pública Federal,João Pessoa,PB,13424,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,60,776.36,"2,894"
3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,Pública Federal,Petrolina,PE,85586,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,12,733.74,472
3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,Pública Federal,Petrolina,PE,85586,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,12,727.72,284
3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,Pública Federal,Petrolina,PE,85586,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,750.68,300
3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,Pública Federal,Petrolina,PE,85586,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,761.18,272
3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,Pública Federal,Petrolina,PE,85586,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,682.00,16
3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,Pública Federal,Petrolina,PE,85586,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,679.52,6
3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,Pública Federal,Petrolina,PE,85586,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,687.26,15
3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,Pública Federal,Petrolina,PE,85586,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,711.82,16
3984,FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,Pública Federal,Petrolina,PE,85586,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,40,774.84,"1,910"
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Recife,PE,13601,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,20,732.33,577
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Recife,PE,13601,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,20,727.06,491
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Recife,PE,13601,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,12,752.08,438
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Recife,PE,13601,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,12,765.05,331
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Recife,PE,13601,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,2,685.69,11
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Recife,PE,13601,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,688.20,14
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Recife,PE,13601,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,713.77,11
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Recife,PE,13601,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,748.10,19
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Recife,PE,13601,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,70,783.42,"2,604"
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,12,739.79,445
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,12,742.43,264
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,756.40,311
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,765.42,215
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,1,699.05,15
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,700.62,6
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,721.64,10
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,759.89,15
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo bônus,Candidatos que tiverem cursado e concluído todo o ensino médio em escolas regulares e presenciais das mesorregiões descritas pelo IBGE: I. Zona da Mata pernambucana e II. Agreste pernambucano.,10,0,846.59,997
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Pública Federal,Caruaru,PE,1189778,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,40,846.59,680
409,UNIVERSIDADE DE PERNAMBUCO,UPE,Pública Estadual,Recife,PE,8437,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidato (s) que tenham cursado integral, exclusiva e regularmente os anos finais do Ensino Fundamental (6º ao 9º ano) e todo o Ensino Médio em escolas da rede pública estadual ou municipal, excluindo-se os candidatos que tenham concluído curso de nível superior ainda que pendente a colação de grau.",0.00,15,751.42,648
409,UNIVERSIDADE DE PERNAMBUCO,UPE,Pública Estadual,Recife,PE,8437,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,60,776.66,"2,611"
409,UNIVERSIDADE DE PERNAMBUCO,UPE,Pública Estadual,Garanhuns,PE,1183958,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidato (s) que tenham cursado integral, exclusiva e regularmente os anos finais do Ensino Fundamental (6º ao 9º ano) e todo o Ensino Médio em escolas da rede pública estadual ou municipal, excluindo-se os candidatos que tenham concluído curso de nível superior ainda que pendente a colação de grau.",0.00,4,752.72,218
409,UNIVERSIDADE DE PERNAMBUCO,UPE,Pública Estadual,Garanhuns,PE,1183958,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,16,774.98,911
409,UNIVERSIDADE DE PERNAMBUCO,UPE,Pública Estadual,Serra Talhada,PE,1276878,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,"Candidato (s) que tenham cursado integral, exclusiva e regularmente os anos finais do Ensino Fundamental (6º ao 9º ano) e todo o Ensino Médio em escolas da rede pública estadual ou municipal, excluindo-se os candidatos que tenham concluído curso de nível superior ainda que pendente a colação de grau.",0.00,2,750.74,149
409,UNIVERSIDADE DE PERNAMBUCO,UPE,Pública Estadual,Serra Talhada,PE,1276878,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,8,773.96,486
756,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,Pública Estadual,Teresina,PI,19086,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,Candidatos que tenham cursado integral e exclusivamente os ensinos fundamental e médio em estabelecimentos da rede pública de ensino.,0.00,8,733.84,603
756,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,Pública Estadual,Teresina,PI,19086,MEDICINA,Bacharelado,Integral,Ação afirmativa própria da instituição - tipo reserva de vagas,Candidatos que tenha cursado integral e exclusivamente os ensinos fundamental e médio em estabelecimentos da rede pública de ensino e que se autodeclarem negros.,0.00,8,713.37,379
756,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,Pública Estadual,Teresina,PI,19086,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,34,765.69,"1,662"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Parnaíba,PI,1202553,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,723.54,299
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Parnaíba,PI,1202553,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,719.68,231
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Parnaíba,PI,1202553,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,728.90,68
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Parnaíba,PI,1202553,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,753.16,116
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Parnaíba,PI,1202553,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)",0.00,2,663.72,37
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Parnaíba,PI,1202553,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,2,639.73,19
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Parnaíba,PI,1202553,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,678.08,19
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Parnaíba,PI,1202553,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,1,686.66,14
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Parnaíba,PI,1202553,MEDICINA,Bacharelado,Integral,Ampla concorrência,Ampla concorrência,0.00,20,768.64,"1,189"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública Federal,Teresina,PI,484,MEDICINA,Bacharelado,Integral,Lei nº 12.711/2012 - Lei de cotas,"Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).",0.00,6,733.40,247
